comparison_type,target,unit,domain_type,domain,comparison,metric,estimate,CI_low,CI_high,CI_excludes_zero,domain_DOI,reference_DOI,inferential_eligible
Presence contrast within chronological cohort,Jsc,mA cm^-2,MA presence,MA present,MA present - absent,high_feature_OOD_fraction,-0.3403396830901964,-0.3908235874444633,-0.28946638076509407,True,1460,320,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,MA presence,MA present,MA present - absent,coverage_90,-0.0587204264067801,-0.07794866208266671,-0.03899001390114839,True,1460,320,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,MA presence,MA present,MA present - absent,interval_90_mean_width,-3.6510014634588828,-4.350632909866968,-2.9767154422479223,True,1460,320,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,MAE,-0.6534833908783209,-0.8376230959527997,-0.4636200833695167,True,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,bias,0.19199135785705823,-0.08744885421286486,0.4640732447589902,False,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,RMSE,-0.7072162629904648,-1.030598829834878,-0.40060447777574415,True,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,R2,0.3246556958946679,0.2338338962546393,0.41367456799974317,True,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,mean_feature_OOD_percentile,0.1041205014413511,0.07722148465179726,0.1317652386455422,True,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,high_feature_OOD_fraction,0.11257115413879126,0.07725567746573572,0.14893584454231648,True,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,coverage_90,0.026783665883337804,0.0066761143862712514,0.046157304556076806,True,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Cs presence,Cs present,Cs present - absent,interval_90_mean_width,-1.1663644667855237,-1.6503521017773828,-0.7197652959304539,True,587,1211,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,MAE,-0.6539599814134123,-1.5958789727115534,0.18629651768657346,False,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,bias,-0.10736655103971493,-1.21438511161029,1.0235645440872987,False,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,RMSE,-1.2514102106612062,-2.3420067016629544,-0.08143702147059852,True,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,R2,-0.2595761089067732,-0.3914468513844171,-0.1053986933169701,True,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,mean_feature_OOD_percentile,-0.3275300153850973,-0.3515045321334969,-0.3031136248508467,True,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,high_feature_OOD_fraction,-0.5502398773268912,-0.6694194994596127,-0.4334834043195454,True,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,coverage_90,-0.002485090843275306,-0.060367718499857975,0.06630917849884921,False,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Pb presence,Pb present,Pb present - absent,interval_90_mean_width,-4.287739579898224,-6.070561223317184,-2.429914262869078,True,1680,55,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,MAE,2.1136773036212606,1.2639865643076373,2.942019160741178,True,55,1685,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,bias,-1.654756187552171,-2.8599388087885225,-0.4014204653605308,True,55,1685,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,RMSE,2.4028555302281123,1.3988587248081124,3.3124192937143793,True,55,1685,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,R2,-0.08844937832808508,-0.33971074737335344,0.060428091398216234,False,55,1685,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,mean_feature_OOD_percentile,0.2885808806752699,0.2630008447109568,0.3172019517144141,True,55,1685,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,high_feature_OOD_fraction,0.3146444539089814,0.19588348227609778,0.448154296121228,True,55,1685,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,coverage_90,-0.03906980991096176,-0.11150128215345871,0.028208184414748958,False,55,1685,True
Presence contrast within chronological cohort,Jsc,mA cm^-2,Sn presence,Sn present,Sn present - absent,interval_90_mean_width,6.6440551234793706,5.534941611790428,7.906476680098035,True,55,1685,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,MAE,0.29583180970358214,0.1584629169731167,0.44074076251149885,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,bias,-0.4684728772240353,-0.6500460343105027,-0.30074871048601837,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,RMSE,0.2113638105296225,0.058030850215471386,0.36552501723702957,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,R2,-0.03219699610989635,-0.056217002827743924,-0.008829717511805144,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,mean_feature_OOD_percentile,0.01813329941064934,0.010907098017057013,0.025231028254709447,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,high_feature_OOD_fraction,0.03363830853054991,0.02168782136340278,0.04663314391797715,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,coverage_90,-0.019118628869366217,-0.027202082794250383,-0.010865905599082315,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA (no FA/Cs),chronological - DOI-grouped,interval_90_mean_width,-1.6283091353789807,-2.00218663331572,-1.2179990732777168,True,928,928,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,MAE,0.4161759551905746,-0.08278576743261454,0.9177035231446165,False,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,bias,-1.250966708159206,-1.7851243435149597,-0.7234111197061138,True,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,RMSE,0.3225624636329041,-0.1508076974051964,0.8712764925213284,False,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,R2,-0.0604934627039565,-0.1809437231030895,0.02730775476233724,False,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,mean_feature_OOD_percentile,0.025548131172159816,0.001042197462254499,0.050773283838473064,True,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,high_feature_OOD_fraction,0.021505376344086002,-0.031463399656104174,0.07830988455988448,False,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,coverage_90,-0.07096774193548394,-0.12704500786163508,-0.020530936454849373,True,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA (no MA/Cs),chronological - DOI-grouped,interval_90_mean_width,-2.066483977156828,-3.472947718946299,-0.6502533954367002,True,62,62,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,MAE,2.0148711645939716,1.5159675921752755,2.570629437894494,True,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,bias,-3.2595599999436975,-3.8283725763619327,-2.678994170150534,True,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,RMSE,1.653141577394445,1.087061666594533,2.2574315585588023,True,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,R2,-0.24153508732947548,-0.38001188025123867,-0.14850248779134226,True,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,mean_feature_OOD_percentile,0.04753136488900733,0.03608049201246659,0.059922335774836945,True,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,high_feature_OOD_fraction,0.20240113529225623,0.14938365557351344,0.2624523413938603,True,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,coverage_90,0.0031346254977085986,-0.02397432481056934,0.02803048079592212,False,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,interval_90_mean_width,3.8234247528146206,2.6484106161301137,5.024719559066282,True,174,174,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,MAE,0.40657322851415234,0.15317970570771597,0.6579731340740647,True,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,bias,-0.889916060300715,-1.2051393467317901,-0.5639877312856845,True,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,RMSE,0.3018768990660661,0.05130789213699015,0.5454314135542634,True,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,R2,-0.06548751831714261,-0.12635565642962876,-0.010724887747225577,True,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,mean_feature_OOD_percentile,0.059284149563402444,0.04294137547944132,0.07411198727906766,True,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,high_feature_OOD_fraction,0.036888492770845716,0.015750030620720275,0.059155783874365035,True,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,coverage_90,-0.00365480924304451,-0.019148702265294026,0.011631068930374213,False,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA,chronological - DOI-grouped,interval_90_mean_width,-0.4592393854660983,-1.2633301378068271,0.312799348232006,False,255,255,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,MAE,0.768778134594859,0.2750137879175961,1.2217528177400614,True,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,bias,-1.1531742440778971,-1.652919328329464,-0.7426146754242653,True,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,RMSE,0.635316760366516,0.11638306782002297,1.1132880142347898,True,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,R2,-0.1258870718189481,-0.2791347926249732,-0.02009125226994323,True,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,mean_feature_OOD_percentile,0.06122274590344401,0.03884252905968661,0.0833647485439586,True,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,high_feature_OOD_fraction,0.07407407407407404,0.02487310071265295,0.13336538461538458,True,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,coverage_90,-0.02328493265993259,-0.06321923179160004,0.008974026358894919,False,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+Cs,chronological - DOI-grouped,interval_90_mean_width,-0.21191147625285822,-1.3865686079537014,0.9977366173064368,False,72,72,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,MAE,0.9482056513137511,-0.5028167689035011,2.253148504482462,False,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,bias,-0.43250426534194997,-2.015787484748804,1.054798659901603,False,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,RMSE,0.6236110607338077,-0.707126567954271,1.7149895709162033,False,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,R2,-0.1431254178835102,-0.6134205723311675,0.22115414676060893,False,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,mean_feature_OOD_percentile,0.06808611892701888,0.03836121129011563,0.1013365684410013,True,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,-0.2,0.2,False,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,MA+Cs,chronological - DOI-grouped,interval_90_mean_width,-2.709530158512571,-5.245123556581061,-0.16615438123648593,True,15,15,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,MAE,0.13261315153036257,-0.12105876269275699,0.4024388948026049,False,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,bias,-0.5062018448638923,-0.8005277483764021,-0.19808770094757538,True,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,RMSE,-0.03411844672948128,-0.33183571781393384,0.3062048782771686,False,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,R2,0.006750930482626871,-0.06152663053404953,0.06350943724090402,False,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,mean_feature_OOD_percentile,0.08690099758603759,0.07351169433258956,0.10159152341718898,True,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,high_feature_OOD_fraction,0.05917018854325355,0.0353406950448773,0.0844048198943035,True,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,coverage_90,-0.0030844167776571396,-0.02052565277072074,0.01360779992013533,False,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,interval_90_mean_width,-0.7454679608099362,-1.4471670010911197,-0.06280941591025963,True,342,342,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,MAE,0.061479164700543265,-1.3720372075280391,1.3415582734277365,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,bias,-0.3549321194023065,-1.8328627533209858,1.0603905797626236,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,RMSE,0.482932087074909,-0.998988087660557,1.794962617251081,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,R2,-0.0582103349658365,-0.2543632885547125,0.1162189847095662,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.01711543368520596,-0.016109926205388383,0.054069751482533096,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.053333333333333344,-0.08342391304347829,0.2020421607378131,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,coverage_90,0.00592592592592589,-0.06584809447128291,0.10774776753037639,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A-site pattern,Other/unknown,chronological - DOI-grouped,interval_90_mean_width,-4.265179643655031,-6.726719276804916,-1.8406253934386816,True,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,MAE,0.49956088274378274,0.3827131255650593,0.6130305185797882,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,bias,-0.8526955127472426,-0.9912194594590057,-0.710874378111867,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,RMSE,0.3594851419177907,0.23262901230455127,0.48591589965881643,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,R2,-0.060823085263711274,-0.08321270807880135,-0.03923291755419429,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.041338449034659996,0.036234377231108596,0.04683008274183731,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.053675970068337284,0.043215464575992374,0.0647208508900687,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.013464331636377391,-0.020412931971347366,-0.007305075149671759,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,-0.624391389024769,-0.9375051283888172,-0.31119509158562764,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,MAE,0.22560526508321033,-0.4361891301417447,0.9570911842653903,False,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,bias,-1.3301065554758962,-2.072421621255526,-0.5458036068725922,True,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,RMSE,0.08379337873140713,-0.8849994128708238,1.1110785171618283,False,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,R2,-0.009068735551052032,-0.15765870326058376,0.08620712591974886,False,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.007641198511704084,-0.002807832899946344,0.01977809672368737,False,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.09111111111111103,-0.016064814814814816,0.2083522727272727,False,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,coverage_90,-0.05585858585858594,-0.18392167552587355,0.06668831168831164,False,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,-3.2925268653833584,-5.7324707021279595,-1.05535552541055,True,30,30,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,MAE,0.39223733265857064,-0.46115161794188886,1.1975605804797327,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,bias,-1.9789410104579508,-2.9298187327829655,-0.9278098777852406,True,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,RMSE,0.43726609393860727,-0.5686024953282385,1.384169252327874,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,R2,-0.14327436827445905,-0.5814874329063536,0.17831476589195666,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.07469995750602021,0.041935878035980374,0.11187896824296993,True,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.12444444444444444,0.005840643274853802,0.2778333333333333,True,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,coverage_90,0.064888888888889,-0.027084027777777683,0.18232374698067627,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-1.0356595429046749,-3.81840417813774,1.3265266631838446,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,MAE,-0.9410841833087336,-2.1147849916832353,0.24316729912555415,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,bias,-0.16176447083988899,-1.5267232160941115,1.179234357787495,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,RMSE,-0.6514425961069854,-1.9685195410338585,0.6513182273090238,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,R2,0.08342280506634225,-0.09978835201641414,0.2828826009200346,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.03559144604621145,-0.006607192074769991,0.09215760784950086,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.13333333333333341,-0.029509803921568628,0.3148467432950191,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,coverage_90,-0.024444444444444602,-0.09793650793650796,0.055615942028985475,False,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,B-site pattern,Other/unknown,chronological - DOI-grouped,interval_90_mean_width,-4.741238524468045,-7.830431853824314,-1.2600907679929885,True,25,25,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,MAE,-0.7967328533564366,-2.505190541011311,0.9003370259321352,False,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,bias,1.6031430676521004,-0.3828881278189692,3.44699645647028,False,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,RMSE,-0.8276194087310937,-2.707306965549303,1.2283892560801948,False,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,R2,0.1039567007149742,-0.1824142590868171,0.42878844831478385,False,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.09693207105442425,0.016639677649072218,0.2019284018573247,True,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.375,0.128125,0.6875,True,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,coverage_90,-0.05555555555555558,-0.2857142857142857,0.1428571428571428,False,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,interval_90_mean_width,-6.652435774121372,-11.127559722087174,-2.137177256290184,True,12,12,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,MAE,2.2557191667319607,1.7369150059825302,2.8163174150648898,True,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,bias,-3.6915139353473343,-4.23945206312157,-3.1646517318607663,True,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,RMSE,1.948936878458131,1.3761439936143698,2.5273219046165347,True,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,R2,-0.4098406159361484,-0.6036419891751159,-0.259204809188631,True,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.04452113340939168,0.032464737484485945,0.05673232629161674,True,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.19319369522548796,0.13546451830287215,0.2558854215702063,True,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,coverage_90,0.007623217001685334,-0.015979198483508858,0.029562367325847657,False,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,4.767467146699815,3.72888757594275,5.996082649253765,True,159,159,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,MAE,-0.14661069011594208,-0.14661069011594208,-0.14661069011594208,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,bias,-4.783977376062488,-4.783977376062488,-4.783977376062488,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,RMSE,0.07334192192928146,0.07334192192928146,0.07334192192928146,True,1,1,False
